tourney,year,location,lng,lat,surface,money
ATP Masters 1000 Miami,2003,Miami,-80.22945845,25.7824075,Hard,4156380
Estoril,2003,Estoril,-9.3897931,38.70971665,Clay,692730
Casablanca,2003,Casablanca,-7.586992499999999,33.5722875,Clay,519547
ATP Masters 1000 Monte Carlo,2003,Monte Carlo,7.42597045,43.741053,Clay,3048012
Barcelona,2003,Barcelona,2.14876785,41.39479005,Clay,1246914
Houston,2003,Houston,-95.40129145,29.81717795,Clay,491838
Munich,2003,Munich,11.54183575,48.15491075,Clay,491838
ATP Masters 1000 Rome,2003,Rome,12.5359979,41.9100711,Clay,3048012
ATP Masters 1000 Hamburg,2003,Hamburg,10.02768365,53.56728285,Clay,3048012
World Team Championship,2003,Dusseldorf,6.814350200000001,51.23845475,Clay,1870371
St. Poelten,2003,St. Poelten,15.64701505,48.19378,Clay,491838
Roland Garros,2003,Paris,2.3470598999999996,48.85885895,Clay,9979076
Halle,2003,Halle,11.97237305,51.47288260000001,Grass,1073731
London - Queen's Club,2003,London,-0.10159865,51.52864165,Grass,1108368
Nottingham,2003,Nottingham,-1.17006175,52.9540225,Grass,491838
's-Hertogenbosch,2003,s-Hertogenbosch,5.318178400000001,51.7148187,Grass,491838
Wimbledon,2003,London,-0.10159865,51.52864165,Grass,10015811
Bastad,2003,Bastad,12.85985845,56.4277899,Clay,491838
Gstaad,2003,Gstaad,7.286546450000001,46.4722248,Clay,727366
Newport,2003,Newport,-71.29900634999998,41.4989764,Grass,491838
Amersfoort,2003,Amersfoort,5.37782305,52.158950899999994,Clay,491838
Stuttgart,2003,Stuttgart,9.1772152,48.77920905000001,Clay,921331
Kitzbuhel,2003,Kitzbuhel,12.425144900000001,47.436415000000004,Clay,1246914
Indianapolis,2003,Indianapolis,-86.13274999999999,39.7797845,Hard,796639
Umag,2003,Umag,13.5322719,45.42973975,Clay,519547
Los Angeles,2003,Los Angeles,-118.4117325,34.020478999999995,Hard,491838
Washington,2003,Washington,-120.88227695,47.27298575,Hard,796639
Sopot,2003,Sopot,18.547596400000003,54.44192585,Clay,658093
ATP Masters 1000 Canada,2003,Montreal,-73.73030250000001,45.55804205,Hard,3048012
ATP Masters 1000 Cincinnati,2003,Cincinnati,-84.54040144999998,39.13634005,Hard,3048012
Long Island,2003,Long Island,-72.94907540000001,40.8521095,Hard,491838
US Open,2003,New York,-73.979681,40.6974881,Hard,10163734
Bucharest,2003,Bucharest,26.09463755,44.43782575,Clay,491838
Bangkok,2003,Bangkok,100.6331108,13.72459955,Hard,727366
Palermo,2003,Palermo,13.35728855,38.1405436,Clay,491838
Shanghai,2003,Shanghai,121.55197655,31.2741548,Hard,491838
Metz,2003,Metz,6.1964060000000005,49.10485299999999,Hard,491838
Tokyo,2003,Tokyo,145.02823855,28.16176585,Hard,921331
Moscow,2003,Moscow,37.3855235,55.58202595,Carpet,1350823
Lyon,2003,Lyon,4.83512095,45.7579555,Carpet,1073731
Vienna,2003,Vienna,16.38005995,48.2206849,Hard,921331
ATP Masters 1000 Madrid,2003,Madrid,-3.67953665,40.437954299999994,Hard,3048012
Stockholm,2003,Stockholm,17.982052499999998,59.32614194999999,Hard,865912
Basel,2003,Basel,7.59445995,47.55459664999999,Carpet,1350823
ATP Masters 1000 Paris,2003,Paris,2.3470598999999996,48.85885895,Carpet,3048012
Doha,2004,Doha,51.51199665,25.284009100000002,Hard,1325246
Chennai,2004,Chennai,80.20901175,13.04752545,Hard,482526
Adelaide,2004,Adelaide,138.61115984999998,-35.00076695,Hard,482526
Sydney,2004,Sydney,150.93197475,-33.84824395,Hard,482526
Australian Open,2004,Melbourne,145.0531353,-37.9725665,Hard,9156348
Viña del Mar,2004,Vina Del Mar,-71.53025554999998,-33.0055289,Clay,418642
San Jose,2004,San Jose,-121.81741295,37.2968617,Hard,482526
Milan,2004,Milan,9.177732249999998,45.46273385,Carpet,482526
Buenos Aires,2004,Buenos Aires,-58.43329845,-34.615823750000004,Clay,482526
Rotterdam,2004,Rotterdam,4.490406299999999,51.92797225,Hard,1156029
Marseille,2004,Marseille,5.38049645,43.28039055,Hard,815536
Scottsdale,2004,Scottsdale,-111.85845405,33.674211,Hard,482526
Dubai,2004,Dubai,55.22774679999999,25.0753483,Hard,1325246
Acapulco,2004,Acapulco,-99.86230859999999,16.835460400000002,Clay,852235
ATP Masters 1000 Indian Wells,2004,Indian Wells,-116.33434945,33.70741405,Hard,3437485
ATP Masters 1000 Miami,2004,Miami,-80.22945845,25.7824075,Hard,4349526
Houston,2004,Houston,-95.40129145,29.81717795,Clay,482526
Estoril,2004,Estoril,-9.3897931,38.70971665,Clay,679613
ATP Masters 1000 Monte Carlo,2004,Monte Carlo,7.42597045,43.741053,Clay,2990299
Barcelona,2004,Barcelona,2.14876785,41.39479005,Clay,1359227
Munich,2004,Munich,11.54183575,48.15491075,Clay,482526
ATP Masters 1000 Rome,2004,Rome,12.5359979,41.9100711,Clay,2990299
ATP Masters 1000 Hamburg,2004,Hamburg,10.02768365,53.56728285,Clay,2990299
Casablanca,2004,Casablanca,-7.586992499999999,33.5722875,Clay,482526
St. Poelten,2004,St. Poelten,15.64701505,48.19378,Clay,482526
World Team Championship,2004,Dusseldorf,6.814350200000001,51.23845475,Clay,1834956
Roland Garros,2004,Paris,2.3470598999999996,48.85885895,Clay,10142983
London - Queen's Club,2004,London,-0.10159865,51.52864165,Grass,1042527
Halle,2004,Halle,11.97237305,51.47288260000001,Grass,1042527
Nottingham,2004,Nottingham,-1.17006175,52.9540225,Grass,482526
's-Hertogenbosch,2004,s-Hertogenbosch,5.318178400000001,51.7148187,Grass,482526
Wimbledon,2004,London,-0.10159865,51.52864165,Grass,11320598
Newport,2004,Newport,-71.29900634999998,41.4989764,Grass,482526
Gstaad,2004,Gstaad,7.286546450000001,46.4722248,Clay,713594
Bastad,2004,Bastad,12.85985845,56.4277899,Clay,482526
Amersfoort,2004,Amersfoort,5.37782305,52.158950899999994,Clay,482526
Los Angeles,2004,Los Angeles,-118.4117325,34.020478999999995,Hard,482526
Stuttgart,2004,Stuttgart,9.1772152,48.77920905000001,Clay,801944
Indianapolis,2004,Indianapolis,-86.13274999999999,39.7797845,Hard,781555
Umag,2004,Umag,13.5322719,45.42973975,Clay,509710
Kitzbuhel,2004,Kitzbuhel,12.425144900000001,47.436415000000004,Clay,1064041
ATP Masters 1000 Canada,2004,Toronto,-79.37805804999998,43.7182412,Hard,3485058
ATP Masters 1000 Cincinnati,2004,Cincinnati,-84.54040144999998,39.13634005,Hard,2990299
Sopot,2004,Sopot,18.547596400000003,54.44192585,Clay,645633
Athens Olympics,2004,Athens,23.73833935,37.9908372,Hard,0
Washington,2004,Washington,-120.88227695,47.27298575,Hard,645633
Long Island,2004,Long Island,-72.94907540000001,40.8521095,Hard,482526
US Open,2004,New York,-73.979681,40.6974881,Hard,10460610
Beijing,2004,Beijing,116.46901809999999,40.25178685,Hard,645633
Bucharest,2004,Bucharest,26.09463755,44.43782575,Clay,482526
Bangkok,2004,Bangkok,100.6331108,13.72459955,Hard,713594
Palermo,2004,Palermo,13.35728855,38.1405436,Clay,482526
Shanghai,2004,Shanghai,121.55197655,31.2741548,Hard,482526
Tokyo,2004,Tokyo,145.02823855,28.16176585,Hard,903886
Lyon,2004,Lyon,4.83512095,45.7579555,Carpet,1042527
Moscow,2004,Moscow,37.3855235,55.58202595,Carpet,1325246
Metz,2004,Metz,6.1964060000000005,49.10485299999999,Hard,482526
Vienna,2004,Vienna,16.38005995,48.2206849,Hard,894371
ATP Masters 1000 Madrid,2004,Madrid,-3.67953665,40.437954299999994,Hard,2990299
Stockholm,2004,Stockholm,17.982052499999998,59.32614194999999,Hard,849517
Basel,2004,Basel,7.59445995,47.55459664999999,Carpet,1325246
ATP Masters 1000 Paris,2004,Paris,2.3470598999999996,48.85885895,Carpet,2990299
Doha,2005,Doha,51.51199665,25.284009100000002,Hard,1287022
Chennai,2005,Chennai,80.20901175,13.04752545,Hard,468608
Adelaide,2005,Adelaide,138.61115984999998,-35.00076695,Hard,520089
Sydney,2005,Sydney,150.93197475,-33.84824395,Hard,520089
Australian Open,2005,Melbourne,145.0531353,-37.9725665,Hard,8901496
Milan,2005,Milan,9.177732249999998,45.46273385,Carpet,468608
Viña del Mar,2005,Vina Del Mar,-71.53025554999998,-33.0055289,Clay,468608
Marseille,2005,Marseille,5.38049645,43.28039055,Hard,759013
San Jose,2005,San Jose,-121.81741295,37.2968617,Hard,468608
Buenos Aires,2005,Buenos Aires,-58.43329845,-34.615823750000004,Clay,468608
Rotterdam,2005,Rotterdam,4.490406299999999,51.92797225,Hard,1188020
Acapulco,2005,Acapulco,-99.86230859999999,16.835460400000002,Clay,815774
Dubai,2005,Dubai,55.22774679999999,25.0753483,Hard,1287022
Scottsdale,2005,Scottsdale,-111.85845405,33.674211,Hard,468608
ATP Masters 1000 Indian Wells,2005,Indian Wells,-116.33434945,33.70741405,Hard,3596533
ATP Masters 1000 Miami,2005,Miami,-80.22945845,25.7824075,Hard,4224071
Casablanca,2005,Casablanca,-7.586992499999999,33.5722875,Clay,468608
ATP Masters 1000 Monte Carlo,2005,Monte Carlo,7.42597045,43.741053,Clay,2904049
Barcelona,2005,Barcelona,2.14876785,41.39479005,Clay,1188020
Houston,2005,Houston,-95.40129145,29.81717795,Clay,468608
Estoril,2005,Estoril,-9.3897931,38.70971665,Clay,792013
Munich,2005,Munich,11.54183575,48.15491075,Clay,468608
ATP Masters 1000 Rome,2005,Rome,12.5359979,41.9100711,Clay,2904049
ATP Masters 1000 Hamburg,2005,Hamburg,10.02768365,53.56728285,Clay,2904049
St. Poelten,2005,St. Poelten,15.64701505,48.19378,Clay,468608
World Team Championship,2005,Dusseldorf,6.814350200000001,51.23845475,Clay,1320022
Roland Garros,2005,Paris,2.3470598999999996,48.85885895,Clay,10550138
Halle,2005,Halle,11.97237305,51.47288260000001,Grass,1023017
London - Queen's Club,2005,London,-0.10159865,51.52864165,Grass,1023017
's-Hertogenbosch,2005,s-Hertogenbosch,5.318178400000001,51.7148187,Grass,468608
Nottingham,2005,Nottingham,-1.17006175,52.9540225,Grass,468608
Wimbledon,2005,London,-0.10159865,51.52864165,Grass,11374358
Bastad,2005,Bastad,12.85985845,56.4277899,Clay,468608
Gstaad,2005,Gstaad,7.286546450000001,46.4722248,Clay,620410
Newport,2005,Newport,-71.29900634999998,41.4989764,Grass,468608
Stuttgart,2005,Stuttgart,9.1772152,48.77920905000001,Clay,916095
Amersfoort,2005,Amersfoort,5.37782305,52.158950899999994,Clay,468608
Indianapolis,2005,Indianapolis,-86.13274999999999,39.7797845,Hard,759013
Umag,2005,Umag,13.5322719,45.42973975,Clay,495008
Los Angeles,2005,Los Angeles,-118.4117325,34.020478999999995,Hard,468608
Kitzbuhel,2005,Kitzbuhel,12.425144900000001,47.436415000000004,Clay,970216
Washington,2005,Washington,-120.88227695,47.27298575,Hard,759013
Sopot,2005,Sopot,18.547596400000003,54.44192585,Clay,627011
ATP Masters 1000 Canada,2005,Montreal,-73.73030250000001,45.55804205,Hard,2904049
ATP Masters 1000 Cincinnati,2005,Cincinnati,-84.54040144999998,39.13634005,Hard,2904049
New Haven,2005,New Haven,-72.92909590000001,41.2982884,Hard,858014
US Open,2005,New York,-73.979681,40.6974881,Hard,10494177
Beijing,2005,Beijing,116.46901809999999,40.25178685,Hard,627011
Bucharest,2005,Bucharest,26.09463755,44.43782575,Clay,468608
Palermo,2005,Palermo,13.35728855,38.1405436,Clay,468608
Ho Chi Minh City,2005,Ho Chi Minh City,106.69522765,10.754792,Carpet,468608
Bangkok,2005,Bangkok,100.6331108,13.72459955,Hard,693012
Tokyo,2005,Tokyo,145.02823855,28.16176585,Hard,877815
Metz,2005,Metz,6.1964060000000005,49.10485299999999,Hard,468608
Vienna,2005,Vienna,16.38005995,48.2206849,Hard,876495
Stockholm,2005,Stockholm,17.982052499999998,59.32614194999999,Hard,1023017
Moscow,2005,Moscow,37.3855235,55.58202595,Carpet,1287022
ATP Masters 1000 Madrid,2005,Madrid,-3.67953665,40.437954299999994,Hard,2904049
Basel,2005,Basel,7.59445995,47.55459664999999,Carpet,1287022
Lyon,2005,Lyon,4.83512095,45.7579555,Carpet,1023017
ATP Masters 1000 Paris,2005,Paris,2.3470598999999996,48.85885895,Carpet,2904049
Doha,2006,Doha,51.51199665,25.284009100000002,Hard,1237640
Chennai,2006,Chennai,80.20901175,13.04752545,Hard,450628
Adelaide,2006,Adelaide,138.61115984999998,-35.00076695,Hard,500133
Sydney,2006,Sydney,150.93197475,-33.84824395,Hard,500133
Australian Open,2006,Melbourne,145.0531353,-37.9725665,Hard,8612182
Viña del Mar,2006,Vina Del Mar,-71.53025554999998,-33.0055289,Clay,450628
Zagreb,2006,Zagreb,15.96433155,45.84019595,Carpet,450628
Marseille,2006,Marseille,5.38049645,43.28039055,Hard,729890
Buenos Aires,2006,Buenos Aires,-58.43329845,-34.615823750000004,Clay,507750
San Jose,2006,San Jose,-121.81741295,37.2968617,Hard,450628
Rotterdam,2006,Rotterdam,4.490406299999999,51.92797225,Hard,1142437
Las Vegas,2006,Las Vegas,-115.23834850000001,36.25512295,Hard,450628
Dubai,2006,Dubai,55.22774679999999,25.0753483,Hard,1237640
Acapulco,2006,Acapulco,-99.86230859999999,16.835460400000002,Clay,844134
ATP Masters 1000 Indian Wells,2006,Indian Wells,-116.33434945,33.70741405,Hard,3706065
ATP Masters 1000 Miami,2006,Miami,-80.22945845,25.7824075,Hard,4061997
Houston,2006,Houston,-95.40129145,29.81717795,Clay,450628
ATP Masters 1000 Monte Carlo,2006,Monte Carlo,7.42597045,43.741053,Clay,2792623
Barcelona,2006,Barcelona,2.14876785,41.39479005,Clay,1142437
Casablanca,2006,Casablanca,-7.586992499999999,33.5722875,Clay,450628
Estoril,2006,Estoril,-9.3897931,38.70971665,Clay,761625
Munich,2006,Munich,11.54183575,48.15491075,Clay,450628
ATP Masters 1000 Rome,2006,Rome,12.5359979,41.9100711,Clay,2792623
ATP Masters 1000 Hamburg,2006,Hamburg,10.02768365,53.56728285,Clay,2792623
World Team Championship,2006,Dusseldorf,6.814350200000001,51.23845475,Clay,1493382
Roland Garros,2006,Paris,2.3470598999999996,48.85885895,Clay,10845141
London - Queen's Club,2006,London,-0.10159865,51.52864165,Grass,983765
Halle,2006,Halle,11.97237305,51.47288260000001,Grass,983765
's-Hertogenbosch,2006,s-Hertogenbosch,5.318178400000001,51.7148187,Grass,450628
Nottingham,2006,Nottingham,-1.17006175,52.9540225,Grass,450628
Wimbledon,2006,London,-0.10159865,51.52864165,Grass,11230582
Bastad,2006,Bastad,12.85985845,56.4277899,Clay,450628
Newport,2006,Newport,-71.29900634999998,41.4989764,Grass,450628
Gstaad,2006,Gstaad,7.286546450000001,46.4722248,Clay,596606
Amersfoort,2006,Amersfoort,5.37782305,52.158950899999994,Clay,450628
Indianapolis,2006,Indianapolis,-86.13274999999999,39.7797845,Hard,729890
Stuttgart,2006,Stuttgart,9.1772152,48.77920905000001,Clay,844134
Kitzbuhel,2006,Kitzbuhel,12.425144900000001,47.436415000000004,Clay,932990
Los Angeles,2006,Los Angeles,-118.4117325,34.020478999999995,Hard,602953
Umag,2006,Umag,13.5322719,45.42973975,Clay,476015
Washington,2006,Washington,-120.88227695,47.27298575,Hard,729890
Sopot,2006,Sopot,18.547596400000003,54.44192585,Clay,602953
ATP Masters 1000 Canada,2006,Toronto,-79.37805804999998,43.7182412,Hard,2792623
ATP Masters 1000 Cincinnati,2006,Cincinnati,-84.54040144999998,39.13634005,Hard,2792623
New Haven,2006,New Haven,-72.92909590000001,41.2982884,Hard,825093
US Open,2006,New York,-73.979681,40.6974881,Hard,10576426
Beijing,2006,Beijing,116.46901809999999,40.25178685,Hard,602953
Bucharest,2006,Bucharest,26.09463755,44.43782575,Clay,450628
Bangkok,2006,Bangkok,100.6331108,13.72459955,Hard,666421
Mumbai,2006,Mumbai,72.88118614999998,19.08225075,Hard,450628
Palermo,2006,Palermo,13.35728855,38.1405436,Clay,450628
Tokyo,2006,Tokyo,145.02823855,28.16176585,Hard,844134
Metz,2006,Metz,6.1964060000000005,49.10485299999999,Hard,450628
Vienna,2006,Vienna,16.38005995,48.2206849,Hard,844134
Stockholm,2006,Stockholm,17.982052499999998,59.32614194999999,Hard,983765
Moscow,2006,Moscow,37.3855235,55.58202595,Carpet,1237640
ATP Masters 1000 Madrid,2006,Madrid,-3.67953665,40.437954299999994,Hard,2792623
Basel,2006,Basel,7.59445995,47.55459664999999,Carpet,1237640
Lyon,2006,Lyon,4.83512095,45.7579555,Carpet,983765
ATP Masters 1000 Paris,2006,Paris,2.3470598999999996,48.85885895,Carpet,2792623
Chennai,2007,Chennai,80.20901175,13.04752545,Hard,486212
Adelaide,2007,Adelaide,138.61115984999998,-35.00076695,Hard,511082
Doha,2007,Doha,51.51199665,25.284009100000002,Hard,1212421
Sydney,2007,Sydney,150.93197475,-33.84824395,Hard,511082
Australian Open,2007,Melbourne,145.0531353,-37.9725665,Hard,9073951
Zagreb,2007,Zagreb,15.96433155,45.84019595,Carpet,486212
Viña del Mar,2007,Vina Del Mar,-71.53025554999998,-33.0055289,Clay,526004
San Jose,2007,San Jose,-121.81741295,37.2968617,Hard,486212
Marseille,2007,Marseille,5.38049645,43.28039055,Hard,715018
Buenos Aires,2007,Buenos Aires,-58.43329845,-34.615823750000004,Clay,522274
Rotterdam,2007,Rotterdam,4.490406299999999,51.92797225,Hard,1119158
Dubai,2007,Dubai,55.22774679999999,25.0753483,Hard,1742467
Acapulco,2007,Acapulco,-99.86230859999999,16.835460400000002,Clay,910249
Las Vegas,2007,Las Vegas,-115.23834850000001,36.25512295,Hard,486212
ATP Masters 1000 Indian Wells,2007,Indian Wells,-116.33434945,33.70741405,Hard,3774050
ATP Masters 1000 Miami,2007,Miami,-80.22945845,25.7824075,Hard,3979229
Houston,2007,Houston,-95.40129145,29.81717795,Clay,486212
ATP Masters 1000 Monte Carlo,2007,Monte Carlo,7.42597045,43.741053,Clay,2735720
Barcelona,2007,Barcelona,2.14876785,41.39479005,Clay,1119158
Casablanca,2007,Casablanca,-7.586992499999999,33.5722875,Clay,486212
Estoril,2007,Estoril,-9.3897931,38.70971665,Clay,746106
Munich,2007,Munich,11.54183575,48.15491075,Clay,486212
ATP Masters 1000 Rome,2007,Rome,12.5359979,41.9100711,Clay,2735720
ATP Masters 1000 Hamburg,2007,Hamburg,10.02768365,53.56728285,Clay,2735720
World Team Championship,2007,Dusseldorf,6.814350200000001,51.23845475,Clay,1121645
Roland Garros,2007,Paris,2.3470598999999996,48.85885895,Clay,11608074
London - Queen's Club,2007,London,-0.10159865,51.52864165,Grass,963720
Halle,2007,Halle,11.97237305,51.47288260000001,Grass,963720
's-Hertogenbosch,2007,s-Hertogenbosch,5.318178400000001,51.7148187,Grass,486212
Nottingham,2007,Nottingham,-1.17006175,52.9540225,Grass,486212
Wimbledon,2007,London,-0.10159865,51.52864165,Grass,12483829
Gstaad,2007,Gstaad,7.286546450000001,46.4722248,Clay,585693
Newport,2007,Newport,-71.29900634999998,41.4989764,Grass,486212
Bastad,2007,Bastad,12.85985845,56.4277899,Clay,486212
Stuttgart,2007,Stuttgart,9.1772152,48.77920905000001,Clay,910249
Los Angeles,2007,Los Angeles,-118.4117325,34.020478999999995,Hard,621755
Amersfoort,2007,Amersfoort,5.37782305,52.158950899999994,Clay,486212
Indianapolis,2007,Indianapolis,-86.13274999999999,39.7797845,Hard,621755
Umag,2007,Umag,13.5322719,45.42973975,Clay,486212
Kitzbuhel,2007,Kitzbuhel,12.425144900000001,47.436415000000004,Clay,910249
Washington,2007,Washington,-120.88227695,47.27298575,Hard,715018
Sopot,2007,Sopot,18.547596400000003,54.44192585,Clay,590667
ATP Masters 1000 Canada,2007,Montreal,-73.73030250000001,45.55804205,Hard,2735720
ATP Masters 1000 Cincinnati,2007,Cincinnati,-84.54040144999998,39.13634005,Hard,2735720
New Haven,2007,New Haven,-72.92909590000001,41.2982884,Hard,808281
US Open,2007,New York,-73.979681,40.6974881,Hard,11002569
Bucharest,2007,Bucharest,26.09463755,44.43782575,Clay,486212
Beijing,2007,Beijing,116.46901809999999,40.25178685,Hard,590667
Mumbai,2007,Mumbai,72.88118614999998,19.08225075,Hard,486212
Bangkok,2007,Bangkok,100.6331108,13.72459955,Hard,652842
Tokyo,2007,Tokyo,145.02823855,28.16176585,Hard,910249
Metz,2007,Metz,6.1964060000000005,49.10485299999999,Hard,486212
Vienna,2007,Vienna,16.38005995,48.2206849,Hard,910249
Stockholm,2007,Stockholm,17.982052499999998,59.32614194999999,Hard,963720
Moscow,2007,Moscow,37.3855235,55.58202595,Hard,1212421
ATP Masters 1000 Madrid,2007,Madrid,-3.67953665,40.437954299999994,Hard,2735720
Lyon,2007,Lyon,4.83512095,45.7579555,Carpet,963720
Basel,2007,Basel,7.59445995,47.55459664999999,Hard,1212421
ATP Masters 1000 Paris,2007,Paris,2.3470598999999996,48.85885895,Hard,2735720
Adelaide,2007,Adelaide,138.61115984999998,-35.00076695,Hard,547144
Doha,2007,Doha,51.51199665,25.284009100000002,Hard,1273353
Chennai,2007,Chennai,80.20901175,13.04752545,Hard,511082
Sydney,2008,Sydney,150.93197475,-33.84824395,Hard,524687
Australian Open,2008,Melbourne,145.0531353,-37.9725665,Hard,13423328
Viña del Mar,2008,Vina Del Mar,-71.53025554999998,-33.0055289,Clay,521110
Marseille,2008,Marseille,5.38049645,43.28039055,Hard,415413
Rotterdam,2008,Rotterdam,4.490406299999999,51.92797225,Hard,650248
San Jose,2008,San Jose,-121.81741295,37.2968617,Hard,490106
Buenos Aires,2008,Buenos Aires,-58.43329845,-34.615823750000004,Clay,525880
Zagreb,2008,Zagreb,15.96433155,45.84019595,Hard,282611
Acapulco,2008,Acapulco,-99.86230859999999,16.835460400000002,Clay,917011
Las Vegas,2008,Las Vegas,-115.23834850000001,36.25512295,Hard,490106
Dubai,2008,Dubai,55.22774679999999,25.0753483,Hard,1670652
ATP Masters 1000 Indian Wells,2008,Indian Wells,-116.33434945,33.70741405,Hard,3981662
ATP Masters 1000 Miami,2008,Miami,-80.22945845,25.7824075,Hard,4197499
Houston,2008,Houston,-95.40129145,29.81717795,Clay,490106
Estoril,2008,Estoril,-9.3897931,38.70971665,Clay,282611
ATP Masters 1000 Monte Carlo,2008,Monte Carlo,7.42597045,43.741053,Clay,1665703
Barcelona,2008,Barcelona,2.14876785,41.39479005,Clay,650248
